49
300
-1.467e-06,3.0409e-06,2.4101e-05,-3.8216e-06,1.9035e-05,-2.9413e-07,0.029659,0.029656,0.029632,-0.033015,-0.033034,-0.033034,0.00077229,0.00023454,0.00060822,0.00076036,0.00034563,0.00070913,0.89941,0.89941,0.8994,0.89875,0.89872,0.89869,0.0020645,0.70389,-0.26068,0.0089504,4.0556,-0.23521,-0.0027506,-0.0027578,-0.0027208,-0.00046703,-0.00053051,-0.0005647,-0.67426,6.3638,6.4402,-0.61531,38.982,6.7942,-1.4972,-1.4972,-1.4973,-1.4949,-1.4949,-1.4949,1.0
-5.3908e-06,1.4417e-06,-2.0431e-06,-3.5489e-06,-1.4174e-06,-2.5209e-05,0.031555,0.031553,0.031556,-0.031514,-0.031513,-0.031487,0.00077103,0.00022602,0.00055065,0.00075657,0.00024139,0.00079995,0.89868,0.89869,0.89865,0.8996,0.8996,0.89958,0.0086064,0.061554,-0.16767,0.0064738,0.071872,-0.11152,0.0010853,0.0011049,0.0011193,-0.0041791,-0.0041919,-0.0041916,-0.66255,2.6543,2.2547,-0.63188,6.9256,9.686,-1.4963,-1.4963,-1.4963,-1.4981,-1.4981,-1.498,1.0
-4.9992e-06,1.3476e-05,1.8171e-05,-4.9823e-06,-4.4953e-07,-2.3944e-05,0.028555,0.028542,0.028523,-0.030539,-0.030538,-0.030515,0.00076948,0.00031919,0.0008216,0.00075849,0.00025605,0.00071996,0.89857,0.89856,0.8985,0.89877,0.89877,0.89874,0.0064167,2.0465,0.6941,0.0090704,-0.097223,0.099625,-0.0014325,-0.0014437,-0.0015505,-0.0038073,-0.003816,-0.0037675,-0.65231,40.454,15.896,-0.63038,6.1347,6.9321,-1.4969,-1.4969,-1.497,-1.4964,-1.4964,-1.4964,1.0
-4.1601e-06,-1.4213e-06,-1.3799e-05,-4.0474e-06,2.0337e-06,3.4663e-05,0.028181,0.028183,0.028197,-0.033204,-0.033206,-0.033241,0.0007664,0.00022989,0.00056954,0.00075555,0.00023812,0.00063629,0.89922,0.89922,0.89921,0.90084,0.90084,0.90082,0.0051401,-0.021703,-0.049939,0.007336,-0.11464,0.56177,0.0015154,0.0015093,0.0014829,-0.007737,-0.0077203,-0.0077258,-0.66842,4.0613,5.865,-0.63317,5.6395,10.652,-1.4958,-1.4957,-1.4957,-1.4989,-1.4989,-1.4989,1.0
-5.5616e-06,4.6794e-06,2.8787e-05,-6.7704e-06,8.1721e-06,1.9768e-05,0.030719,0.030714,0.030685,-0.029706,-0.029714,-0.029734,0.00077002,0.00023419,0.0005876,0.00075485,0.00032272,0.00064224,0.89773,0.89773,0.89771,0.89858,0.89858,0.89854,0.018802,0.25391,0.37693,0.0095917,0.48431,0.28175,0.0026972,0.002695,0.0026513,-0.0050872,-0.0050774,-0.0050562,-0.63386,4.6051,4.4712,-0.607,17.872,4.3791,-1.4983,-1.4983,-1.4983,-1.4967,-1.4967,-1.4967,1.0
-4.4743e-06,-9.3831e-06,-7.0834e-06,-7.5964e-06,6.8784e-06,-1.8406e-05,0.029072,0.029081,0.029088,-0.030898,-0.030905,-0.030887,0.00076713,0.00030684,0.00063193,0.00075696,0.00024383,0.00063245,0.89863,0.89862,0.89862,0.89954,0.89954,0.89953,0.010736,-2.3866,-0.23651,0.011716,0.12014,-0.088638,-0.00053649,-0.00052085,-0.00052632,-0.0042323,-0.0042234,-0.0042243,-0.66582,48.366,6.7846,-0.65368,3.7031,5.6107,-1.4986,-1.4986,-1.4987,-1.4973,-1.4973,-1.4973,1.0
-6.7715e-07,1.6178e-06,8.4302e-06,-2.1637e-06,1.3573e-05,1.3314e-05,0.029027,0.029025,0.029017,-0.033243,-0.033256,-0.03327,0.00076916,0.00024419,0.00051291,0.0007602,0.00028762,0.00064191,0.89793,0.89793,0.89791,0.89891,0.89891,0.8989,0.0062784,-0.0008911,0.763,0.004906,2.495,-0.036232,0.0026641,0.002663,0.0026225,-0.0028913,-0.00285,-0.0028092,-0.65099,5.6455,9.9509,-0.64108,21.602,6.17,-1.4979,-1.4979,-1.4979,-1.4965,-1.4965,-1.4965,1.0
-1.818e-06,5.5358e-06,-1.4145e-05,-3.1134e-06,-2.6692e-06,-5.1896e-07,0.029465,0.02946,0.029474,-0.03135,-0.031348,-0.031347,0.00076669,0.00022641,0.00056446,0.00075834,0.00030093,0.00076463,0.89911,0.89911,0.89909,0.89843,0.89843,0.8984,0.0093567,-0.1103,-0.078586,0.0062197,0.1692,-0.92268,-0.0027625,-0.0027646,-0.0027401,-0.00098266,-0.00099481,-0.00099995,-0.65788,2.8606,2.6926,-0.61929,17.679,12.507,-1.4973,-1.4972,-1.4973,-1.4952,-1.4952,-1.4951,1.0
1.547e-07,-8.2531e-07,-9.7288e-06,-3.2309e-06,1.102e-06,-2.6195e-05,0.028107,0.028108,0.028117,-0.031918,-0.031919,-0.031893,0.00076844,0.00024004,0.00051963,0.00075916,0.00022296,0.00064622,0.9001,0.9001,0.90008,0.89938,0.89938,0.89939,0.0062057,-0.19761,-0.0076092,0.0057595,0.053017,-0.89168,-0.0048857,-0.0048847,-0.0048863,-0.0031348,-0.0031427,-0.0030838,-0.64678,4.5226,3.8039,-0.60533,1.8731,7.5496,-1.4948,-1.4948,-1.4948,-1.495,-1.495,-1.495,1.0
-6.026e-06,-1.5339e-06,1.1712e-06,-1.5431e-06,4.1213e-06,8.0772e-06,0.027854,0.027856,0.027854,-0.035195,-0.035199,-0.035207,0.0007687,0.00025001,0.00072443,0.0007594,0.00029305,0.0006336,0.89885,0.89885,0.8988,0.90027,0.90027,0.90021,0.017802,0.24454,0.22009,-0.00078005,0.046347,0.51926,-0.001016,-0.0010135,-0.00098792,-0.0036529,-0.0036591,-0.0036353,-0.65021,5.1403,10.834,-0.6298,6.9334,5.6814,-1.4973,-1.4972,-1.4972,-1.4966,-1.4966,-1.4966,1.0
1.6035e-06,4.3453e-06,-9.1552e-06,-6.2909e-06,9.4712e-06,-2.6941e-06,0.025835,0.025831,0.02584,-0.032587,-0.032597,-0.032594,0.00076936,0.0002295,0.00061103,0.00075992,0.00025498,0.00075337,0.90146,0.90146,0.90145,0.90019,0.9002,0.90018,-0.0032385,0.10464,0.12653,0.012071,1.2428,0.041722,-0.0014937,-0.0014922,-0.0014338,-0.0066307,-0.0066401,-0.0066041,-0.64547,4.7113,4.8255,-0.61567,15.778,7.9312,-1.495,-1.495,-1.495,-1.4977,-1.4977,-1.4976,1.0
-1.2039e-06,2.9924e-06,-2.5099e-05,-2.308e-06,-2.7202e-06,1.0868e-05,0.025356,0.025353,0.025378,-0.032128,-0.032125,-0.032136,0.0007681,0.00023688,0.00060439,0.00075571,0.00024274,0.00055178,0.89903,0.89902,0.89903,0.90167,0.90167,0.90166,-0.0012501,0.34008,-0.72492,-0.0002445,-0.19552,-0.070611,0.0011836,0.0011767,0.0012547,-0.0072635,-0.0072636,-0.0072434,-0.65032,3.8659,6.4183,-0.63346,3.4968,3.3877,-1.4955,-1.4955,-1.4955,-1.499,-1.499,-1.499,1.0
-2.8738e-06,-2.219e-06,-1.3043e-05,-5.0925e-06,-5.5068e-06,3.4892e-05,0.025473,0.025476,0.025489,-0.029931,-0.029926,-0.029961,0.00077262,0.00021903,0.00070393,0.00075451,0.0002151,0.00074205,0.8964,0.8964,0.89642,0.90001,0.90001,0.90002,0.0077779,-0.17265,-1.4333,0.012669,-0.0098577,1.4719,0.0015822,0.0015871,0.0015969,-0.0048839,-0.0048891,-0.004902,-0.67187,2.9345,10.877,-0.60108,1.9306,11.021,-1.4971,-1.4971,-1.4971,-1.4981,-1.4981,-1.4982,1.0
-1.9545e-06,-3.1284e-06,-2.4407e-06,-3.1637e-06,7.3728e-06,-4.5372e-06,0.026131,0.026134,0.026136,-0.030494,-0.030502,-0.030497,0.00076936,0.00025912,0.00062595,0.00075726,0.00025821,0.00067519,0.89939,0.8994,0.89938,0.89983,0.89983,0.89979,0.0075231,0.26096,0.52507,0.0037186,0.44206,-0.25821,8.0576e-05,9.5705e-05,2.2253e-05,-0.007267,-0.0072622,-0.0072958,-0.67332,12.91,6.3576,-0.62699,6.3287,9.258,-1.4967,-1.4967,-1.4967,-1.4976,-1.4976,-1.4976,1.0
2.48e-06,2.9284e-06,7.4068e-06,-4.9748e-06,-4.4787e-06,-7.2766e-06,0.026409,0.026406,0.026398,-0.030567,-0.030563,-0.030556,0.00076677,0.00024015,0.00064961,0.0007609,0.00023431,0.00051802,0.89876,0.89876,0.89875,0.89946,0.89946,0.89947,-0.0037173,-0.032779,0.19629,0.01039,-0.02878,-0.73259,-0.001882,-0.0018657,-0.0019149,-0.0036465,-0.0036581,-0.0036401,-0.6581,4.6276,14.276,-0.61083,4.7359,7.8481,-1.4966,-1.4965,-1.4965,-1.4978,-1.4978,-1.4977,1.0
-4.2789e-06,-4.5902e-06,-3.94e-06,-6.6316e-06,3.028e-06,-1.6623e-05,0.027597,0.027602,0.027606,-0.030975,-0.030978,-0.030961,0.00077073,0.00028654,0.0006212,0.00076055,0.00026374,0.0006928,0.90009,0.90009,0.90007,0.90226,0.90225,0.90224,0.0086753,0.14099,-0.2263,0.015051,-0.085835,-0.67322,-0.0030682,-0.0030665,-0.003035,-0.0002966,-0.00030303,-0.00028675,-0.65122,25.969,5.4062,-0.64177,6.1318,12.721,-1.4959,-1.4959,-1.4959,-1.4981,-1.4981,-1.4981,1.0
-4.539e-06,3.4773e-06,-2.7502e-05,-3.7661e-06,6.6071e-06,-2.1083e-06,0.023712,0.023708,0.023736,-0.030824,-0.030831,-0.030828,0.00076817,0.00022446,0.00095229,0.00075965,0.00024073,0.00060858,0.8994,0.8994,0.8994,0.90059,0.90059,0.90058,0.0067849,0.15338,-0.8607,0.0082362,0.1419,0.093128,0.0035245,0.0035386,0.0035106,-0.0053458,-0.0053634,-0.0054101,-0.64383,2.3841,25.608,-0.59339,3.8515,6.3794,-1.4981,-1.4981,-1.4981,-1.4978,-1.4978,-1.4977,1.0
