6
300
-3.3861e-06,1.3202e-05,2.1528e-05,-0.019531,-0.019523,2.0
-7.2034e-06,2.1453e-07,-3.1171e-06,-0.018353,-0.01835,2.0
-4.8273e-06,-1.5029e-06,-4.4691e-06,-0.018924,-0.018926,2.0
-4.2782e-06,1.5891e-06,-3.8463e-06,-0.020766,-0.020761,2.0
-4.3841e-06,-3.1553e-06,2.45e-05,-0.018303,-0.018305,2.0
-1.4344e-07,2.5437e-06,2.8908e-06,-0.020669,-0.020675,2.0
-4.5381e-06,3.1798e-06,7.1459e-06,-0.020767,-0.020769,2.0
-2.3325e-06,1.6117e-06,-1.0343e-05,-0.019891,-0.019888,2.0
-4.4255e-06,5.0898e-07,-2.6773e-06,-0.019217,-0.019212,2.0
-4.1228e-06,1.9187e-06,1.6986e-05,-0.01902,-0.019019,2.0
-5.4145e-06,-7.4127e-06,-1.4685e-05,-0.021458,-0.021453,2.0
-4.4068e-06,-5.2751e-06,-1.8041e-05,-0.021617,-0.021617,2.0
-1.7791e-06,4.3569e-06,1.8071e-05,-0.02188,-0.021881,2.0
-5.8233e-06,-2.3344e-06,-5.9358e-06,-0.022333,-0.02233,2.0
-4.85e-06,-4.0683e-06,1.5904e-05,-0.024137,-0.024133,2.0
-3.8536e-06,-5.0238e-06,1.5558e-05,-0.022031,-0.022038,2.0
-1.4909e-06,4.2553e-06,3.1412e-06,-0.02075,-0.020753,2.0
-3.4934e-06,1.2752e-06,4.7273e-06,-0.022023,-0.02202,2.0
-3.8742e-06,1.2235e-06,5.9021e-07,-0.021596,-0.021597,2.0
-3.121e-06,-2.464e-06,1.331e-05,-0.0189,-0.018901,2.0
-4.2806e-06,2.5308e-07,-7.4831e-06,-0.020742,-0.020738,2.0
-4.8614e-06,-2.371e-06,2.0076e-05,-0.021276,-0.021276,2.0
-4.7447e-06,-3.6119e-06,1.8085e-05,-0.020835,-0.020836,2.0
-5.4127e-06,1.0549e-06,7.6935e-06,-0.017825,-0.01783,2.0
-4.8252e-06,-2.5771e-06,-2.3295e-06,-0.020754,-0.020754,2.0
-6.3074e-07,3.3855e-06,8.1402e-06,-0.02113,-0.02113,2.0
-5.7936e-06,-4.3741e-06,-8.9526e-06,-0.02025,-0.02025,2.0
-5.3393e-06,5.0672e-06,5.7432e-06,-0.021308,-0.021312,2.0
3.4583e-07,-2.9769e-06,2.5449e-05,-0.02016,-0.020159,2.0
-3.1032e-06,5.0909e-07,-4.9478e-06,-0.02196,-0.021963,2.0
-4.3382e-06,5.4018e-06,1.0126e-06,-0.019297,-0.019296,2.0
-6.1648e-06,-3.285e-06,-1.1481e-05,-0.021302,-0.021306,2.0
1.5938e-06,3.689e-06,-1.5369e-05,-0.02195,-0.02195,2.0
-5.297e-06,6.0451e-08,2.8261e-05,-0.023554,-0.023549,2.0
-6.387e-06,5.0059e-06,-1.662e-05,-0.020562,-0.020561,2.0
-4.9582e-06,-2.7219e-06,-5.4497e-06,-0.024146,-0.024145,2.0
-3.395e-06,1.8969e-06,-1.5543e-08,-0.02464,-0.024644,2.0
-8.6708e-07,1.3984e-06,1.9487e-05,-0.021108,-0.021105,2.0
-1.4946e-06,2.2951e-07,-3.0059e-06,-0.021511,-0.021513,2.0
-6.925e-06,-4.7796e-06,-1.1371e-07,-0.020327,-0.020328,2.0
-2.7144e-06,1.2067e-05,2.5696e-05,-0.020228,-0.02023,2.0
-1.5853e-06,-5.6214e-06,-3.519e-05,-0.02123,-0.021231,2.0
-5.711e-06,-1.2982e-05,-5.1326e-05,-0.022228,-0.022238,2.0
-0.0075769,-0.0021449,-0.0095251,-0.086913,-0.081498,2.0
-4.5802e-06,1.4236e-05,-3.0871e-05,-0.019673,-0.019674,2.0
-5.7289e-06,-6.9555e-05,0.00011186,-0.020003,-0.020029,2.0
-5.2276e-06,0.0001026,0.00016477,-0.017592,-0.017576,2.0
-1.8828e-06,-1.68e-05,3.8758e-05,-0.017959,-0.017979,2.0
-2.9776e-06,-1.5934e-05,-1.565e-07,-0.02155,-0.021575,2.0
-8.9406e-06,1.3534e-05,0.00013019,-0.02077,-0.020921,2.0
-7.8334e-06,6.2599e-05,-0.00014934,-0.021206,-0.021223,2.0
-6.4459e-06,-1.3769e-05,0.00013815,-0.020452,-0.020436,2.0
-1.7175e-06,2.3943e-07,-0.00039421,-0.023372,-0.023398,2.0
-5.154e-06,-7.6968e-06,6.179e-05,-0.021358,-0.021342,2.0
-2.6643e-06,2.7616e-05,-0.00026874,-0.021263,-0.021239,2.0
-3.1454e-06,-6.6729e-06,-0.00017133,-0.020936,-0.020948,2.0
3.3936e-07,5.6256e-06,1.4512e-05,-0.022416,-0.022435,2.0
-3.2093e-06,-3.6044e-05,5.498e-05,-0.022174,-0.022151,2.0
-1.7254e-06,4.026e-06,-7.9099e-05,-0.020451,-0.020435,2.0
-7.7895e-07,-2.7515e-05,-0.00021115,-0.019842,-0.01979,2.0
-3.4908e-06,7.3349e-05,5.9102e-05,-0.015406,-0.01542,2.0
-8.8218e-06,1.3786e-06,-5.9491e-05,-0.020012,-0.02001,2.0
-6.1314e-06,-1.5766e-05,2.3268e-05,-0.02295,-0.022951,2.0
-1.1698e-07,1.3641e-05,-1.3258e-05,-0.023455,-0.023429,2.0
-4.7602e-06,-5.0267e-05,3.6299e-05,-0.021468,-0.02147,2.0
-4.871e-06,-2.0751e-05,6.6487e-05,-0.021081,-0.021089,2.0
-4.901e-06,-4.3017e-06,-2.0077e-05,-0.020648,-0.020719,2.0
-3.8348e-07,4.6592e-05,0.00012246,-0.018925,-0.018927,2.0
-5.5415e-06,4.8137e-05,1.4533e-05,-0.019197,-0.019216,2.0
-1.3005e-06,6.7717e-05,-0.00030566,-0.017223,-0.017258,2.0
-3.253e-06,-1.0961e-05,-1.6035e-06,-0.019278,-0.01928,2.0
-2.8557e-06,1.6993e-05,6.4716e-05,-0.020458,-0.02044,2.0
-4.2389e-06,1.4873e-06,-3.4874e-05,-0.017872,-0.017878,2.0
-6.3418e-06,6.978e-06,0.00032199,-0.021294,-0.021312,2.0
-2.3453e-06,1.0306e-05,-9.551e-06,-0.019673,-0.01965,2.0
-4.4762e-06,1.683e-05,0.00018374,-0.020392,-0.020375,2.0
-9.4057e-07,-2.9398e-06,-0.00011729,-0.020729,-0.02073,2.0
5.52e-07,-9.3522e-05,-6.6732e-05,0.015305,0.015342,4.0
-1.5023e-05,-1.7269e-05,1.2118e-05,0.014747,0.01478,4.0
-6.3536e-06,-2.4432e-07,-0.00024639,0.01476,0.014756,4.0
5.1385e-06,-8.1155e-05,0.00027126,0.014399,0.014404,4.0
-5.0698e-06,2.8628e-05,-0.0002188,0.017053,0.017085,4.0
-1.2445e-06,-2.7071e-05,-0.00011858,0.014261,0.014215,4.0
-1.7148e-05,2.9325e-05,-2.3822e-05,0.015751,0.015793,4.0
-1.4939e-05,-6.4211e-06,0.00011741,0.016553,0.016533,4.0
-1.1053e-05,-5.8139e-05,-2.1846e-05,0.014878,0.014895,4.0
-1.1196e-05,-7.4306e-05,-6.6708e-06,0.01592,0.015919,4.0
7.0983e-07,-0.00014633,-6.0951e-05,0.014626,0.014643,4.0
3.2629e-06,-2.1434e-05,-0.00027419,0.017849,0.017842,4.0
-2.4417e-06,-2.0652e-05,-0.00027702,0.013858,0.013886,4.0
7.2852e-06,-4.7438e-05,-0.00013375,0.014905,0.014905,4.0
-4.646e-06,-8.9087e-06,-5.9511e-05,0.012005,0.012022,4.0
-1.1694e-05,-4.7727e-05,-3.8421e-05,0.012514,0.012515,4.0
-4.7469e-06,-4.3388e-05,-0.00010505,0.014927,0.014967,4.0
-1.537e-05,-6.8636e-05,-1.8911e-05,0.010883,0.010931,4.0
-1.0455e-05,-5.8195e-05,-2.0766e-05,0.011303,0.01132,4.0
-3.3818e-06,-5.6718e-06,-0.00011394,0.010924,0.01094,4.0
-6.8881e-07,-5.0588e-05,-0.00018745,0.010354,0.010342,4.0
-1.8084e-05,-2.9637e-05,-0.00029337,0.012483,0.012466,4.0
-1.03e-05,-4.896e-05,-0.00016257,0.015108,0.015118,4.0
1.8127e-06,-4.5931e-05,-0.00010258,0.013991,0.013969,4.0
-3.8061e-06,-3.1434e-05,-0.00011569,0.012759,0.012812,4.0
-1.853e-05,-6.7519e-05,-0.00030705,0.010969,0.010965,4.0
-2.2237e-05,2.5176e-05,4.175e-05,0.011805,0.011823,4.0
-1.2689e-05,-1.0705e-05,-0.00013849,0.011551,0.011584,4.0
4.6675e-06,-4.1235e-05,-6.4973e-05,0.012532,0.012571,4.0
-7.2075e-06,-2.2636e-05,-0.00043276,0.01249,0.012494,4.0
-1.1433e-05,-5.2614e-05,-0.00034772,0.013122,0.013143,4.0
-2.6133e-06,-3.211e-05,-7.8113e-05,0.015481,0.01548,4.0
-9.6702e-06,-6.4985e-05,-0.0004936,0.011372,0.011356,4.0
-1.0565e-05,-6.8647e-05,-0.0004617,0.011107,0.011098,4.0
-1.5992e-05,-5.7462e-05,0.00030374,0.012771,0.012824,4.0
-2.8993e-07,-1.6301e-05,-0.00013366,0.015361,0.015413,4.0
-1.7389e-05,-2.8978e-05,-0.0001019,0.014318,0.014352,4.0
-1.2686e-05,-6.4754e-05,0.00024846,0.014353,0.014359,4.0
-7.4996e-06,-6.1525e-05,-0.00028275,0.013753,0.013802,4.0
-2.7253e-06,-4.0437e-05,0.00016246,0.012252,0.012236,4.0
2.2497e-06,-3.2025e-05,-6.5988e-05,0.012749,0.012804,4.0
-2.0588e-05,-2.2456e-05,8.7739e-05,0.011595,0.011625,4.0
-2.2852e-06,-5.1994e-05,9.0869e-05,0.014591,0.014598,4.0
4.6875e-06,-4.597e-05,-9.0925e-05,0.013264,0.013265,4.0
-2.2207e-05,-4.6728e-05,-0.000127,0.015334,0.015296,4.0
-3.3633e-07,-7.939e-06,6.5102e-05,0.016584,0.016581,4.0
-1.5789e-05,-6.1014e-05,-5.1581e-05,0.015747,0.015874,4.0
-6.0062e-06,-0.00010346,-0.00042049,0.015608,0.015595,4.0
-1.2306e-06,-4.3379e-05,0.00081919,0.014894,0.014892,4.0
-9.5923e-06,-4.5014e-05,-0.00025751,0.01689,0.016894,4.0
-2.4589e-06,-1.3559e-05,3.7307e-06,0.017873,0.017895,4.0
-7.4224e-06,-6.5515e-05,-7.8915e-05,0.017041,0.017062,4.0
7.7473e-06,-2.5828e-05,-0.00031272,0.015829,0.015855,4.0
2.9583e-06,-4.3189e-05,9.9786e-05,0.015461,0.015481,4.0
-1.2835e-05,-7.5698e-05,7.0204e-05,0.014971,0.01497,4.0
-2.1474e-05,-9.0247e-05,-0.00021754,0.016292,0.016296,4.0
-8.486e-06,-4.2543e-05,-5.6624e-05,0.017582,0.017554,4.0
-2.8915e-05,1.0002e-05,-0.00011527,0.01653,0.016542,4.0
-2.3721e-05,-3.4409e-05,-8.4687e-05,0.019945,0.019956,4.0
-1.0319e-05,-7.0131e-06,0.00010841,0.016551,0.016522,4.0
-2.4308e-05,-4.3724e-05,0.00057863,0.017258,0.017302,4.0
-1.9548e-05,-5.8377e-05,-5.2907e-05,0.01872,0.018721,4.0
-8.2266e-06,-3.0938e-05,-0.00027426,0.015679,0.015688,4.0
-1.3033e-05,-3.1763e-05,-0.00014911,0.016131,0.016084,4.0
-2.1478e-05,-4.3614e-05,-0.00016494,0.014208,0.014141,4.0
-8.4982e-06,-5.3713e-05,1.6564e-05,0.017017,0.01703,4.0
-2.2584e-05,-4.6136e-05,-0.00012573,0.015705,0.015717,4.0
-1.2071e-05,-1.7302e-05,-0.00047396,0.016869,0.016923,4.0
-9.2655e-06,-5.5793e-05,-0.00029383,0.017821,0.017795,4.0
-1.8381e-05,-7.2408e-05,0.00054579,0.014362,0.014432,4.0
-2.0546e-05,-9.2899e-05,3.4059e-05,0.015245,0.015271,4.0
-1.1663e-05,-0.00013626,-9.2998e-06,0.016411,0.016443,4.0
-1.7685e-05,-3.3656e-05,-0.00029586,0.014532,0.01456,4.0
-1.4192e-05,-3.0656e-05,-0.00024592,0.014635,0.014623,4.0
-1.4353e-06,2.193e-06,-3.3978e-05,0.013574,0.013582,4.0
-1.6127e-05,5.4068e-05,0.00030945,0.010887,0.010934,4.0
-1.4571e-05,-0.00010079,-0.00012276,0.014913,0.014942,4.0
-1.5112e-05,-5.5276e-05,0.00010166,0.013954,0.013969,4.0
-2.8408e-06,-2.8983e-10,5.9117e-05,0.015984,0.015997,4.0
-2.2475e-05,-0.0001225,0.00022385,0.015718,0.015684,4.0
-1.0295e-05,-7.0264e-05,-5.7506e-05,0.014054,0.014035,4.0
-1.4629e-05,-3.3131e-05,0.00014858,0.017466,0.017526,4.0
-1.8707e-05,-6.2641e-05,0.00020645,0.0189,0.018931,4.0
-7.6032e-06,-6.5755e-05,0.00014925,0.011499,0.011522,4.0
-6.7187e-07,-3.077e-05,-0.00029722,0.016241,0.016216,4.0
-8.4752e-06,-2.0634e-05,7.692e-05,0.015646,0.015649,4.0
1.3569e-06,-3.9192e-05,0.00025862,0.016446,0.016453,4.0
-9.0207e-06,-3.2179e-05,-0.00012029,0.012725,0.012728,4.0
-1.1693e-05,7.8298e-06,-0.0001951,0.01245,0.01246,4.0
-2.1043e-05,-4.3123e-05,-0.00015153,0.017218,0.017267,4.0
-1.7557e-05,-4.3645e-05,-0.00024474,0.015943,0.015956,4.0
-1.6085e-05,-2.862e-05,9.5184e-05,0.015658,0.015684,4.0
-1.8358e-05,-9.6729e-05,-0.00022222,0.01385,0.013859,4.0
-2.382e-05,-8.6926e-05,6.9796e-05,0.015122,0.015125,4.0
-2.8901e-05,-4.0868e-05,-1.9956e-05,0.014622,0.014601,4.0
1.2915e-07,-6.8185e-05,-3.0469e-06,0.018716,0.018721,4.0
-1.8829e-05,-2.8337e-05,8.0168e-05,0.014201,0.014194,4.0
-4.7632e-06,-0.00010138,-0.00022568,0.016811,0.01676,4.0
-4.7721e-06,-6.9259e-05,-0.00045861,0.015526,0.01551,4.0
8.0261e-06,-5.5259e-05,-0.00017979,0.016291,0.016271,4.0
